file,IOU,dice_coeffecient,pixel_accuracy,MSE_overlap,SSIM_overlap,XOR_overlap
ISIC_0032766,0.2970262879105176,0.0018902672130870588,0.7576666666666667,13982.629885185184,0.7248870170248339,0.21135555555555555
ISIC_0032767,0.003491271820448878,2.9494068469583033e-05,0.2501185185185185,45064.753085185184,0.15758913066967845,0.7474
ISIC_0032768,0.0986865671641791,0.0007715116934623329,0.6572259259259259,19812.572085185184,0.5891981345645892,0.3354888888888889
ISIC_0032769,0.15323354004365575,0.001150846612717445,0.6520925925925926,19506.496744444445,0.5769071555881646,0.3433888888888889
ISIC_0032770,0.039819779436695804,0.00030598870098412305,0.37275555555555556,39999.91315555556,0.3175443755745536,0.6188148148148148
ISIC_0032771,0.7401130592641956,0.0035459236053425286,0.9001777777777777,3847.520022222222,0.8276010542038084,0.08377407407407407
ISIC_0032772,0.9375887252638241,0.0038561686652073142,0.9734962962962963,1058.7426703703704,0.9533365759948993,0.013514814814814815
ISIC_0032773,0.8851970276964648,0.0037578687390776746,0.9104444444444444,3698.797237037037,0.8566247561000196,0.047207407407407406
ISIC_0032774,0.059051740500322664,0.00044932260703180925,0.056744444444444445,59858.06661111111,0.021407732076372955,0.9180518518518519
ISIC_0032775,0.09931407301705947,0.0007276652804986051,0.07667777777777778,58584.27384814815,0.0396805250917241,0.883662962962963
ISIC_0032776,0.8808203991130821,0.0037385247024074187,0.9167407407407407,4233.335037037037,0.875093075248254,0.05494444444444444
ISIC_0032777,0.39633808814136684,0.0023619517486347407,0.7203148148148149,15693.20687037037,0.6509124061878335,0.262537037037037
ISIC_0032778,0.001959213144779247,1.566573641528945e-05,0.15881851851851853,53582.433296296294,0.11736119275446695,0.8395814814814815
ISIC_0032779,0.6545672836418209,0.003302672987366761,0.9337074074074074,2940.4019296296296,0.8871825245818026,0.06393703703703704
ISIC_0032780,0.23971319261900426,0.0015844368920660964,0.7664703703703704,13936.936018518518,0.7430986709818971,0.21638888888888888
ISIC_0032781,0.0023828298366490434,1.9243236580856853e-05,0.14061851851851853,54165.60895925926,0.09140246190484934,0.8574962962962963
ISIC_0032782,0.045322235545837156,0.0003670026605598561,0.22672592592592591,46311.50341481481,0.14335999258349563,0.7519148148148148
ISIC_0032783,0.10802962962962963,0.0007764640872182559,0.07592962962962962,59033.037162962966,0.03974974397303563,0.8919703703703704
ISIC_0032784,0.0009336536101272924,7.591754912204027e-06,0.15505185185185186,52905.0804,0.0926176380314552,0.8441592592592593
ISIC_0032785,0.2450994002665482,0.001604798306031083,0.7869333333333334,12892.991114814815,0.7677778126140025,0.2013962962962963
ISIC_0032786,0.005562927917532118,4.42191218388153e-05,0.23007777777777777,49287.75379259259,0.19320566923362636,0.7660259259259259
ISIC_0032787,0.02016016844004963,0.00015837591962962602,0.022233333333333334,62264.51025925926,-0.002679355532960346,0.9652148148148149
ISIC_0032788,0.08909180851667735,0.0006628552789807088,0.13165925925925925,54750.86632592593,0.08377227529415238,0.832037037037037
ISIC_0032789,0.011780464905464905,9.756558776253368e-05,0.08825185185185185,55437.90944814815,0.012018879665171575,0.9044185185185185
ISIC_0032790,0.13397607912290116,0.0009748837787431402,0.10841111111111111,54628.39684074074,0.042446642969456196,0.8367074074074075
ISIC_0032791,0.9001999835629948,0.003789250992732445,0.9528777777777778,2280.6010370370373,0.9236025530166064,0.026985185185185185
ISIC_0032792,0.8997038803215014,0.003841982282213018,0.9702925925925926,872.7732296296297,0.9474528326228102,0.01931851851851852
ISIC_0032793,0.5823237885462555,0.002981199487205497,0.8226259259259259,9980.476818518518,0.7805670310606071,0.16293703703703705
ISIC_0032794,0.0888,0.0006522210335081004,0.05170740740740741,60541.51771111111,0.018147991127516805,0.9112
ISIC_0032795,0.26634648710204484,0.001802949250132446,0.719674074074074,15294.009151851851,0.6427687965111876,0.2744
ISIC_0032796,0.15508657204428922,0.0011234586376658638,0.6987703703703704,17749.868777777778,0.65741596830408,0.2947777777777778
ISIC_0032797,0.04575075545997182,0.0003590646034973439,0.2761296296296296,44843.87577777778,0.20837869716841295,0.7099296296296296
ISIC_0032798,0.48269245240424413,0.0028016791584902193,0.8359703703703704,7777.396851851852,0.7725822372652942,0.15276666666666666
